sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3
BRDN0007695579	Lamtor1	990.1654771722415	1065.522018989828	930.5412398349521	757.6511504461793	684.2546341467122	664.9757365244369
BRDN0007695578	Lamtor1	1380.2641528885376	1365.0317472801942	1515.6890875890138	807.0838478404092	708.7272605468092	673.8420796780961
BRDN0007691965	Lamb1	1726.1590126596443	1891.8672045967016	1788.5131233550362	2271.052193746452	2374.823665865413	2170.283774167903
BRDN0007691964	Lamb1	1216.710033891337	1324.0915685930217	1241.9464523759677	1638.8840443779336	1636.7292536384875	1607.7635585301944
BRDN0007691963	Lamb1	1824.5125031376906	1690.3984305308798	1661.7463996657732	1686.4154841800778	1519.2606469180218	1529.9367686258527
BRDN0007691962	Lamb1	1551.5539396761462	1663.4641024472137	1705.8391731229083	1994.4192140979724	2154.5700282645403	2031.377731427243
BRDN0007691961	Lamb1	1844.4042203130257	1850.9270259095292	1954.7796232663159	1440.2026260049706	1410.6021857015912	1334.8772192453512
BRDN0007691960	Lamb1	1698.5316276939009	1558.9589094825897	1639.7000129372059	2652.2543409596487	3072.7829707961796	2706.2049603446344
BRDN0007694089	Krtap1-4	1191.2928397228532	1189.4199281746917	1095.889140299208	893.5910682803118	797.8076206431623	847.2283457940974
BRDN0007694088	Krtap1-4	1902.9742764404016	1957.5869651208468	1876.6986702693061	2425.0540587053993	2569.6257720101853	2238.25907167929
BRDN0007694087	Krtap1-4	1589.1271832295572	1588.0479838129488	1531.3052781884157	2041.9506539001168	1826.6368345032404	1778.194376928309
BRDN0007694086	Krtap1-4	1431.0985412255054	1384.4244635004338	1383.410767217609	1463.0177171099997	1543.733273318119	1524.02587319008
BRDN0007694085	Krtap1-4	1510.6654099268462	1473.8464327382048	1521.2006842711558	1017.1728117658868	1133.5720548524932	1023.5700596279852
BRDN0007694084	Krtap1-4	1806.8309767596147	1936.039502653914	1946.5122282431032	1421.190050084113	1417.4545210936185	1512.2040823185343
BRDN0007691959	Krt23	2472.0984067347144	2330.3580657987845	2414.9979462251617	4001.196602544502	3990.9959133278194	3816.46815303062
BRDN0007691958	Krt23	843.187789154487	866.2079911706994	936.052836517094	649.2794676972903	631.3937611225027	658.0796918493687
BRDN0007691957	Krt23	1160.3501685612205	1109.6943170470402	1156.5167038027687	1438.3013684128848	1290.196863813114	1343.7435623990104
BRDN0007691956	Krt23	1736.1048712473118	1716.2553854911991	1731.5599576395703	1186.3847374615202	1183.496212708691	1219.6147582477822
BRDN0007691955	Krt23	1957.1239509732586	2077.175381812324	2081.546346955579	2301.4723152198244	2199.5996608407186	2216.58578841479
BRDN0007691954	Krt23	1379.1590574899078	1515.863984548724	1404.5385544991527	636.9212933487329	707.7483554908054	572.3717080306635
BRDN0007691953	Krt10	1446.5698768063216	1535.2567007689636	1526.7122809532975	2178.841200530292	2126.1817816404277	2252.0511610294266
BRDN0007691952	Krt10	2273.1812349813626	2411.1610500497827	2334.1611948870814	2282.4597392989667	2301.405786665122	2445.140411931337
BRDN0007691951	Krt10	1307.3278565789751	1345.6390310599547	1273.1788335747715	601.7480278951462	670.5499633626579	649.2133486957096
BRDN0007691950	Krt10	1565.9201798583329	1655.9224905837873	1714.106568146121	2079.025176945789	2242.6714833048895	2031.377731427243
BRDN0007691949	Krt10	1562.6048936624436	1400.5850603506333	1433.9337368039094	1901.2575920857698	2154.5700282645403	1997.8826572911973
BRDN0007691948	Krt10	1708.4774862815684	1565.4231482226694	1642.4558112782768	1210.1504573625925	1255.9351868529782	1278.72371260551
BRDN0007696350	Krt1	1435.5189228200243	1333.7879267031417	1489.9683030723518	1906.961364862027	1726.7885187908446	1828.4369881323778
BRDN0007695577	Kpna4	1453.2004491981	1417.8230303241796	1446.7941290622405	958.2338264112279	931.9176133156939	1051.154238328258
BRDN0007695576	Kpna4	1639.961571566525	1635.4524012402012	1657.153402430655	2249.1877314374656	2177.0848445526294	2259.9323549437904
BRDN0007695575	Kpna4	1916.2354212239584	1875.706607746502	1878.5358691633535	1231.0642908755358	1196.2219784367414	1280.6940110841008
BRDN0007695574	Kpna4	1384.6845344830565	1547.1078051257766	1360.4457810420179	655.9338692695906	615.7312802264406	577.2974542271409
BRDN0007695573	Kpna4	1610.1239958035221	1491.0844027117512	1517.526286483061	923.0605609576412	1037.639359364113	946.7284189629391
BRDN0007695572	Kpna4	1277.4902808159723	1296.0798673860093	1176.725891637289	720.5766274005067	766.4826588510381	825.5550625295973
BRDN0007691947	Kmt2d	1024.4234345297632	996.570139095643	946.1574304343541	776.6637263670369	867.3098796194378	769.401555889756
BRDN0007691946	Kmt2d	1677.534815119936	1723.7969973546255	1686.5485847354116	1996.3204716900582	1877.539897415442	1835.333032807446
BRDN0007691945	Kmt2d	1492.9838835487703	1195.8841669147716	1298.8996180914337	1530.5123616290446	1709.1682277827747	1676.7240052808766
BRDN0007691944	Kmt2d	1122.7769250078095	1137.7060182540529	1115.1797286867047	932.56684891807	821.3013419872555	918.1590910233707
BRDN0007691943	Kmt2d	1375.8437712940186	1274.5324049190763	1208.8768722831164	846.0596284781675	758.6514184030071	865.9461813407113
BRDN0007691942	Kmt2d	1266.4393268296749	1176.491450694532	1224.4930628825184	1114.1369489622612	1160.9813964206019	1136.8622221469634
BRDN0007691941	Klra10	748.1495848723298	699.21515705197	728.4493614897502	266.17606289200774	359.258155553424	297.5150702672296
BRDN0007691940	Klra10	1865.4010328869906	1685.0115649141467	1598.3630378211417	1100.8281458176607	1167.833731812629	1168.3869978044181
BRDN0007691939	Klra10	1603.4934234117438	1552.4946707425097	1476.1893113669971	2146.519821464834	1972.4936878478184	1920.0558673868557
BRDN0007691938	Klra10	1341.5858139364968	1349.9485235533411	1512.014689800919	926.8630761418127	981.8417711718918	967.4165529881438
BRDN0007691937	Klra10	2056.5825368499345	2054.5505462220444	2184.4294850222273	3752.1318579812664	3734.5227886548028	3713.027482904597
BRDN0007691936	Klra10	1555.9743212706653	1653.767744337094	1643.3744107253003	1138.853297659376	985.7573913959072	1042.287895174599
BRDN0007691935	Klf6	1458.7259261912486	1520.1734770421106	1534.9796759765104	1190.1872526456918	1347.952262117343	1267.8870709732598
BRDN0007691934	Klf6	1906.2895626362908	1958.6643382441935	2081.546346955579	1449.7089139653995	1552.5434188221539	1536.832813300921
BRDN0007691933	Klf6	1127.1973066023286	1115.0811826637735	1206.1210739420455	609.3530582634892	691.1069695387393	629.5103639098003
BRDN0007691932	Klf6	1260.9138498365262	1302.544106126089	1425.6663417806965	597.9455127109745	566.7860274262466	526.0696937837768
BRDN0007691931	Klf6	1270.859708424194	1193.7294206680783	1144.5749109914614	1203.4960557902923	1253.9773767409704	1120.1146850789405
BRDN0007691930	Klf6	1801.305499766466	1693.6305499009197	1639.7000129372059	1796.6884245210524	1728.7463289028524	1693.4715423488994
BRDN0007694083	Klf15	2213.506083455357	2427.321646899982	2367.2307749799324	4375.744348185399	4169.156633520525	4245.008072124147
BRDN0007694082	Klf15	49.72929293833802	66.79713364749175	42.255574563087656	0.0	0.0	0.0
BRDN0007694081	Klf15	1872.0316052787691	1975.9023082177396	1941.0006315609612	2665.563144104249	2847.634807915287	2815.556525906431
BRDN0007694080	Klf15	1254.283277444748	1274.5324049190763	1368.7131760652305	1078.9636835086744	1174.6860672046562	1183.1642363938502
BRDN0007694079	Klf15	1701.8469138897901	1584.815864442909	1580.9096483276926	1477.2771490506432	1546.6699884861305	1692.486393109604
BRDN0007694078	Klf15	2541.719416848388	2530.7494667412598	2569.322653325134	4469.856598993644	4230.82765204877	4621.335081535013
BRDN0007691929	Kirrel3	1610.1239958035221	1690.3984305308798	1466.084717449737	1894.6031905134696	1839.3626002312908	1941.729150651356
BRDN0007691928	Kirrel3	1654.3278117487116	1696.8626692709597	1844.5476896234786	1772.9227046199803	1730.70413901486	1657.0210204949674
BRDN0007691927	Kirrel3	1479.7227387652135	1439.3704927911124	1546.002869340794	1172.125305520877	1280.4078132530751	1208.778116615532
BRDN0007691926	Kirrel3	1532.7673178994407	1471.6916864915117	1476.1893113669971	1634.1309003977192	1637.7081586944914	1617.6150509231488
BRDN0007691925	Kirrel3	1602.388328013114	1650.535624967054	1615.816427314591	1317.5715113154383	1485.97787501389	1384.1346812101244
BRDN0007691924	Kirrel3	1247.6527050529694	1205.5805250248914	1218.9814662003766	1762.4657878635085	1929.4218653836476	1789.0310185605592
BRDN0007691923	Kifc3	892.9170820928249	794.0239919064744	902.0646569772191	828.9483101493956	823.2591520992631	866.9313305800067
BRDN0007691922	Kifc3	1891.9233224541042	1857.3912646496092	1737.9901537687358	2903.2203431149705	2730.1662011948215	2890.427868092886
BRDN0007691921	Kifc3	2154.936027327981	2191.376932887068	2090.7323414258153	3034.4071169688887	3067.88844551616	3152.477565745479
BRDN0007691920	Kifc3	1343.7960047337563	1374.7281053903139	1311.7600103497646	1934.5295999472708	1878.518802471446	1918.0855689082648
BRDN0007691919	Kifc3	1307.3278565789751	1365.0317472801942	1473.433513025926	1096.0750018374463	1235.3781806768966	1196.9563257439866
BRDN0007691918	Kifc3	1477.512547967954	1611.750192526575	1467.9219163437842	2041.0000251040738	2022.4178457040164	2217.5709376540854
BRDN0007695061	Kif5b	1120.56673421055	1299.311986756049	1167.5398971670525	877.4303787475827	746.9045577309605	738.8619294715966
BRDN0007695060	Kif5b	978.0094277873144	1099.9979589369204	969.1224166099452	793.7750446958089	711.6639757148208	715.2183477285055
BRDN0007695059	Kif5b	1588.0220878309276	1632.2202818701612	1534.0610765294866	1634.1309003977192	1723.851803622833	1688.545796152422
BRDN0007695058	Kif5b	1395.7354884693539	1625.7560431300813	1507.4216925658009	1435.4494820247562	1341.0999267253158	1441.273337089261
BRDN0007695057	Kif5b	1614.5443773980412	1862.7781302663423	1511.0960903538955	1138.853297659376	1143.361105412532	1107.3077449680995
BRDN0007695056	Kif5b	1237.7068464653019	1258.3718080688768	1145.493510438485	1079.9143123047172	1167.833731812629	1041.3027459353036
BRDN0007696442	Kif3a	1448.780067603581	1488.9296564650579	1542.3284715526995	1799.540310909181	1725.8096137348407	1915.1301211903785
BRDN0007695571	Keap1	2002.4328623170777	2157.978366063322	2064.0929574621296	964.8882279835282	1052.322935204171	1001.8967763634851
BRDN0007695570	Keap1	1260.9138498365262	1310.0857179895156	1192.3420822366909	423.02981423908375	393.51983251355983	437.4062622471852
BRDN0007695569	Keap1	1476.4074525693245	1439.3704927911124	1447.712728509264	851.7634012544248	847.7317784993602	923.084837219848
BRDN0007695568	Keap1	1632.2259037761169	1802.4452353589304	1646.1302090663712	1496.2897249715008	1466.3997738938124	1542.7437087366939
BRDN0007695567	Keap1	1368.1081035036104	1222.8184949984375	1361.3643804890414	731.0335441569785	683.2757290907083	709.3074522927327
BRDN0007695566	Keap1	2013.483816303375	1811.0642203457037	1907.9310514681101	1115.087577758304	1093.4369475563342	990.0749854919395
BRDN0007695565	Kdsr	1359.2673403145727	1404.89455284402	1514.7704881419902	434.4373597915984	408.203408353618	403.9111881111395
BRDN0007695564	Kdsr	2263.235376393695	2219.3886340940803	2226.685059585315	783.3181279393372	793.8920004191468	745.7579741466649
BRDN0007695563	Kdsr	1574.7609430473708	1802.4452353589304	1567.130656622338	852.7140300504677	805.6388610911933	852.1540919905748
BRDN0007695562	Kdsr	3183.7798434522633	3247.202593766776	3120.482321539321	1394.572443794912	1252.0195666289626	1364.431696424215
BRDN0007695561	Kdsr	1646.5921439583035	1624.6786700067346	1692.0601814175536	519.0433226394151	454.21194598580036	449.22805311873077
BRDN0007695560	Kdsr	1656.538002545971	1779.820399768651	1821.5827034478875	1109.3838049820467	1145.3189155245398	1134.8919236683723
BRDN0007695559	Kdm8	1228.866083276264	1202.3484056548514	1258.4812424223933	2120.852843971676	2130.0974018644433	2022.5113882735839
BRDN0007695558	Kdm8	1007.8470035503173	952.3978410384307	1111.50533089861	667.3414148221052	603.0055144983902	630.4955131490958
BRDN0007695557	Kdm8	1247.6527050529694	1331.6331804564484	1288.7950241741735	904.0479850367835	929.9598032036861	841.3174503583247
BRDN0007695556	Kdm8	1546.0284626829975	1379.0375978837005	1725.1297615104047	1344.1891176046393	1295.0913890931333	1202.8672211797593
BRDN0007695555	Kdm8	1119.4616388119205	1084.9147352100674	1127.121521498012	490.52445875812856	610.8367549464211	569.4162603127771
BRDN0007695554	Kdm8	1630.0157129788574	1674.23783368068	1676.4439908181516	613.1555734476607	573.6383628182738	577.2974542271409
BRDN0007691917	Kdm6a	1152.6145007708124	1140.9381376240929	1199.69087781288	788.0712719195516	817.3857217632399	803.8817792650972
BRDN0007691916	Kdm6a	1357.057149517313	1421.0551496942196	1402.7013556051054	1359.3991783413253	1350.8889772853545	1481.664455900375
BRDN0007691915	Kdm6a	1544.923367284368	1561.1136557292828	1584.584046115787	2239.6814434770367	2337.6252737372656	2236.2887732006993
BRDN0007691914	Kdm6a	1673.114433525417	1666.6962218172537	1817.9083056597929	1649.3409611344052	1598.5519564543363	1638.3031849483536
BRDN0007691913	Kdm6a	1852.1398881034338	1924.188398297101	1971.3144133127416	2482.0917864679723	2612.697594474356	2624.437573483111
BRDN0007691912	Kdm6a	2415.738541404598	2443.482243750182	2556.4622610668034	2700.736409557836	3040.4791039480515	2825.4080182993853
BRDN0007691911	Kdelr2	1234.3915602694126	1608.5180731565351	1558.863261599125	1690.2179993642492	1795.3118727111162	1667.8576621272175
BRDN0007691910	Kdelr2	1384.6845344830565	1381.1923441303938	1394.4339605818927	1701.6255449167638	1607.362101958371	1745.684452031559
BRDN0007691909	Kdelr2	1651.0125255528224	1578.351625702829	1405.4571539461765	1272.8919579014228	1335.2264963892924	1273.7979664090326
BRDN0007691908	Kdelr2	1604.5985188103734	1473.8464327382048	1607.5490322913784	1171.1746767248342	1172.7282570926484	1194.0008780261
BRDN0007691907	Kdelr2	1791.3596411787985	1720.5648779845858	1850.0592863056204	2091.3833512943465	2096.8146299603113	2247.125414832949
BRDN0007691906	Kdelr2	690.6846241435836	808.0298425099808	722.9377648076083	592.2417399347173	524.6931100180798	631.4806623883912
BRDN0007691905	Kctd21	1372.5284850981295	1490.0070295884045	1326.457601502143	1678.8104538117348	1643.5815890305148	1792.9716155177412
BRDN0007691904	Kctd21	2089.7353988088266	2182.7579479002948	2129.3135182008086	1752.9594999030796	1780.628296871058	1886.56079325081
BRDN0007691903	Kctd21	1031.0540069215417	1077.373123346641	1140.9005132033667	960.1350840033138	788.0185700831234	772.3570036076424
BRDN0007691902	Kctd21	2069.8436816334915	1897.254070213435	1828.012899577053	2459.276695362943	2292.5956411610873	2306.2343691906767
BRDN0007691901	Kctd21	1658.7481933432305	1723.7969973546255	1515.6890875890138	2262.496534582066	2370.9080456413976	2138.7589985104482
BRDN0007691900	Kctd21	990.1654771722415	989.0285272322164	1106.9123336634918	1381.2636406503118	1432.1380969336767	1470.827814268125
BRDN0007696412	Kcns3	1885.292750062326	1862.7781302663423	1887.72186363359	1940.233372723528	1945.0843462797097	1692.486393109604
BRDN0007691899	Kcne1	1386.894725280316	1506.1676264386042	1294.3066208563155	1046.6423044432163	892.7614110755387	938.8472250485754
BRDN0007691898	Kcne1	1830.0379801308393	1978.057054464433	1907.0124520210863	1396.4737013869978	1249.0828514609511	1327.981174570283
BRDN0007691897	Kcne1	1860.9806512924717	2057.7826655920844	1753.6063443681378	2016.2836764069589	1879.4977075274498	2079.6500441527205
BRDN0007691896	Kcne1	2093.050685004716	2183.8353210236414	2217.4990651150783	2291.0153984633525	2149.675502984521	2318.0561600622223
BRDN0007691895	Kcne1	1929.4965660075152	1936.039502653914	1804.1293139544382	1260.5337835528653	1246.1461362929394	1176.2681917187817
BRDN0007691894	Kcne1	1477.512547967954	1592.3574763063355	1518.4448859300846	2886.1090247861985	2475.6508866338127	2786.002048727567
BRDN0007695553	Katnb1	1215.604938492707	1226.0506143684775	1149.1679082265796	791.8737871037231	671.5288684186618	682.7084228317552
BRDN0007695552	Katnb1	1929.4965660075152	1811.0642203457037	1986.0120044651198	2434.560346665828	2465.861836073774	2441.1998149741553
BRDN0007695551	Katnb1	2624.601571745618	2423.0121544065955	2408.5677500959964	2643.698681795263	2679.26313828262	2490.4572769389283
BRDN0007695550	Katnb1	1984.751335939002	1972.6701888476998	1907.9310514681101	2366.11507335074	2598.9929236903017	2548.5810820573606
BRDN0007695549	Katnb1	1170.296027148888	1157.0987344742925	1036.1801762426712	1239.6199500399218	1180.5594975406793	1150.6543114970998
BRDN0007695548	Katnb1	1252.0730866474885	1257.2944349455302	1303.492615326552	1944.0358879076996	1905.9281440395546	1798.882510953514
BRDN0007691893	Kat6a	1064.2068688804336	923.3087667080714	1004.9477950438674	372.64648804881085	445.40180048176546	402.926038871844
BRDN0007691892	Kat6a	1512.8756007241057	1627.9107893767746	1521.2006842711558	816.5901358008381	859.4786391714067	808.8075254615744
BRDN0007691891	Kat6a	2002.4328623170777	1973.7475619710465	2075.1161508264136	1308.0652233550095	1392.9818946935213	1301.3821451093056
BRDN0007691890	Kat6a	1022.2132437325038	1061.2125264964413	1035.2615767956477	337.4732225952241	368.06830105745894	355.63887538566183
BRDN0007691889	Kat6a	1084.098586055769	1029.9687059193889	983.8200077623235	260.47229011575047	272.1356055690787	211.80708644852436
BRDN0007691888	Kat6a	1151.5094053721828	1094.6110933201874	1160.1911015908634	3496.4127118457304	3557.3409735181003	3488.4134563452317
