sgRNA	Gene	NoCAR_T_rep1	NoCAR_T_rep2	NoCAR_T_rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007696894	BRDN0007696894_NegCtrl	330.29391930732265	342.2382784868168	322.69461962430864	345.9475004670036	375.67163113017574	402.49791455216837
BRDN0007696893	BRDN0007696893_NegCtrl	431.07846870321265	427.54694027971834	440.0381176695118	534.4797361712436	533.388001050716	580.1309227601406
BRDN0007696892	BRDN0007696892_NegCtrl	323.3088515274095	331.1983340195001	323.6724821080187	425.5703378760758	396.4814299391359	432.2745459858747
BRDN0007696891	BRDN0007696891_NegCtrl	266.43044246240225	238.86425302012432	259.13355818315694	274.5615083071457	253.0033434142	263.8825613262941
BRDN0007696890	BRDN0007696890_NegCtrl	660.5878386146453	684.4765569736336	646.3671017323273	613.1873685526253	635.2464899577316	639.6841856275533
BRDN0007696889	BRDN0007696889_NegCtrl	692.5195770371055	637.3058851587351	670.813663825078	712.0295115431978	640.7227528021948	671.5143778497911
BRDN0007696888	BRDN0007696888_NegCtrl	442.0550037859333	429.55420291013957	426.3480428975715	415.5030825714805	499.4351714150441	409.6853773120285
BRDN0007696887	BRDN0007696887_NegCtrl	460.0166066485672	524.8991778551472	448.83888002290206	449.36566859602846	508.19719196618524	430.2209851973432
BRDN0007696886	BRDN0007696886_NegCtrl	610.6944973295513	600.1715264959427	590.6289401608559	611.3569584972444	573.9123460997437	605.8004326167841
BRDN0007696885	BRDN0007696885_NegCtrl	468.9974080798841	620.2441528001548	521.200703817444	551.8686316973628	526.8164856373602	514.4169775271336
BRDN0007696884	BRDN0007696884_NegCtrl	214.54136752590443	246.8933035418092	254.24424576460683	275.4767133348362	257.38435368977053	294.68597315426615
BRDN0007696883	BRDN0007696883_NegCtrl	153.67149115808968	138.5011214990637	171.1259346492546	190.36264575962102	150.04960193829177	203.30251806461567
BRDN0007696882	BRDN0007696882_NegCtrl	397.1509966293487	435.5759908014032	396.0343059025606	362.4211909654323	306.67071928993937	357.319577204476
BRDN0007696881	BRDN0007696881_NegCtrl	806.27639516712	827.9958350487503	819.448761349002	1010.3863505702961	1053.6329712747204	1044.2356609682531
BRDN0007696880	BRDN0007696880_NegCtrl	524.8779503191895	622.251415430576	595.518252579406	534.4797361712436	564.05507297971	527.7651226525882
BRDN0007696879	BRDN0007696879_NegCtrl	448.0422047401446	452.6377231599835	451.7724674740321	491.4650998697908	521.340222792897	528.7919030468538
BRDN0007696878	BRDN0007696878_NegCtrl	709.4833130740375	691.5019761801078	729.4854128476796	965.5413042134624	951.7744823677048	901.5131861653159
BRDN0007696877	BRDN0007696877_NegCtrl	552.8182214388421	567.0516930939926	584.7617652585957	490.5498948421003	509.2924445350779	584.2380443372036
BRDN0007696876	BRDN0007696876_NegCtrl	585.7478266870042	492.78297576840777	570.0938280029453	626.9154439679827	634.1512373888389	622.2289189250358
BRDN0007696875	BRDN0007696875_NegCtrl	158.6608252865991	191.69358120522583	202.41753412797544	238.86851222721674	257.38435368977053	218.7042239786017
BRDN0007696874	BRDN0007696874_NegCtrl	525.8758171448914	553.0008546810442	553.4701657798748	636.982699272578	569.5313358241732	708.4784720433576
BRDN0007696873	BRDN0007696873_NegCtrl	450.0379383915484	425.5396776492971	439.0602551858018	420.0791077099329	456.72032122823117	456.9172754482524
BRDN0007696872	BRDN0007696872_NegCtrl	469.99527490558603	516.8701273334623	475.24116708307275	486.8890747313383	520.2449702240043	491.82780885328737
BRDN0007696871	BRDN0007696871_NegCtrl	913.0481455172212	887.2100826461761	836.0724235720725	801.7196042568654	899.2023590608579	840.9331429036375
BRDN0007696870	BRDN0007696870_NegCtrl	787.3169254787842	839.035779516067	693.3045009504086	584.8160126942203	593.6268923398112	644.818087598882
BRDN0007696869	BRDN0007696869_NegCtrl	401.1424639321562	458.65951105124714	466.44040472968254	412.757467488409	430.43425957480775	441.5155695342663
BRDN0007696868	BRDN0007696868_NegCtrl	223.52216895722137	263.9550359003895	253.2663832808968	231.54687200569285	248.62233313862944	273.12358487468566
BRDN0007696867	BRDN0007696867_NegCtrl	679.547308302981	683.472925658423	724.5961004291295	437.46800323605214	470.95860462383547	489.7742480647559
BRDN0007696866	BRDN0007696866_NegCtrl	514.8992820621706	539.9536475833063	551.5144408124548	590.3072428603632	483.00638288165453	532.8990246239168
BRDN0007696865	BRDN0007696865_NegCtrl	436.0678028317221	441.59777869266685	458.6175048600023	371.57324124233713	327.48051809889955	347.05177326181865
BRDN0007696864	BRDN0007696864_NegCtrl	457.02300617146153	456.6522484208259	429.2816303487015	367.91242113157523	348.29031690785973	319.3287026166438
BRDN0007696863	BRDN0007696863_NegCtrl	671.564373697366	738.6726479950064	737.3083127173599	599.4592931372681	593.6268923398112	645.8448679931478
BRDN0007696862	BRDN0007696862_NegCtrl	224.52003578292326	240.87151565054555	237.62058354153638	170.22813515043032	173.04990588503722	214.59710240153876
BRDN0007696861	BRDN0007696861_NegCtrl	527.8715507962951	554.0044859962547	563.2487906169752	686.4037707678642	649.4847733533359	650.9787699644764
BRDN0007696860	BRDN0007696860_NegCtrl	259.4453746824891	256.92961669391525	266.95645805283715	219.64920664571656	242.0508177252736	255.66831817216817
BRDN0007696859	BRDN0007696859_NegCtrl	684.5366424314905	694.5128701257397	696.2380884015387	682.7429506571023	665.9135618867256	650.9787699644764
BRDN0007696858	BRDN0007696858_NegCtrl	122.73761956133137	138.5011214990637	118.32136052891317	185.78662062116857	179.62142129839307	141.69569440867153
BRDN0007696857	BRDN0007696857_NegCtrl	576.7670252556873	557.0153799418865	555.4258907472949	371.57324124233713	388.81466195688745	384.01586745538515
BRDN0007696856	BRDN0007696856_NegCtrl	601.7136958982343	657.3785114629472	557.3816157147149	481.39784456519544	537.7690113262865	478.4796637278328
BRDN0007696855	BRDN0007696855_NegCtrl	393.1595293265412	339.22738454118496	397.99003086998067	450.28087362371895	454.5298160904459	449.7298126883922
BRDN0007696854	BRDN0007696854_NegCtrl	512.9035484107669	571.0662183548351	532.9350536219644	359.6755758823609	428.2437544370225	400.4443537636369
BRDN0007696853	BRDN0007696853_NegCtrl	159.65869211230097	185.67179331396218	196.55035922571528	263.57904797485986	222.33627148520605	246.42729462377656
BRDN0007696852	BRDN0007696852_NegCtrl	296.3664472334587	291.0530814110759	349.0969066844794	244.35974239335965	280.384657636516	286.47173000014027
BRDN0007696851	BRDN0007696851_NegCtrl	630.6518338435889	689.4947135496866	666.9022138902379	742.2312774569839	780.9150816204528	747.4961270254555
BRDN0007696850	BRDN0007696850_NegCtrl	617.6795651094644	628.2732033218397	615.0755022536065	857.547110945985	866.3447819940787	911.7809901079733
BRDN0007696849	BRDN0007696849_NegCtrl	222.52430213151948	211.76620750943795	200.4618091605554	218.73400161802607	224.52677662299135	200.22217688181846
BRDN0007696848	BRDN0007696848_NegCtrl	443.0528706116352	467.6921928881426	438.08239270209174	341.3714753285511	353.7665797523229	332.67684774209835
BRDN0007696847	BRDN0007696847_NegCtrl	537.8502190533139	512.85560207262	567.1602405518153	614.1025735803158	594.7221449087039	582.1844835486721
BRDN0007696846	BRDN0007696846_NegCtrl	180.61389545204048	237.86062170491374	219.04119635104587	225.14043681185947	221.2410189163134	237.18627107538492
BRDN0007696845	BRDN0007696845_NegCtrl	560.8011560444572	667.4148246150532	598.4518400305361	518.9212507005053	469.8633520549428	502.0956127959447
BRDN0007696844	BRDN0007696844_NegCtrl	388.17019519803176	393.4234755625577	402.87934328853083	407.2662373222661	431.5295121437004	470.26542057370693
BRDN0007696843	BRDN0007696843_NegCtrl	366.2171250325904	322.1656521826047	278.69080785735747	330.3890149962653	322.0042552544364	329.59650655930113
BRDN0007696842	BRDN0007696842_NegCtrl	762.3702548362372	798.8905269076428	699.1716758526687	879.5120316105567	859.773266580723	850.1741664520291
BRDN0007696841	BRDN0007696841_NegCtrl	464.00807395137474	403.4597887146638	451.7724674740321	393.53816190690884	428.2437544370225	426.1138636202803
BRDN0007696840	BRDN0007696840_NegCtrl	476.9803426854992	419.5178897580335	463.50681727855243	414.58787754379	416.19597617920346	476.42610293930136
BRDN0007696839	BRDN0007696839_NegCtrl	534.8566185762082	568.0553244092032	475.24116708307275	426.4855429037663	486.2921405883325	437.4084479572034
BRDN0007696838	BRDN0007696838_NegCtrl	179.6160286263386	156.5664851728546	174.05952210038467	154.66964967969207	131.43030826711689	184.82047096783242
BRDN0007696837	BRDN0007696837_NegCtrl	229.50936991143266	215.7807327702804	206.32898406281555	257.17261278102643	254.09859598309262	235.13271028685347
BRDN0007696836	BRDN0007696836_NegCtrl	391.1637956751374	330.1947027042895	388.2114060328804	389.8773417961469	394.2909248013506	426.1138636202803
BRDN0007696835	BRDN0007696835_NegCtrl	359.2320572526772	316.143864291341	368.6541563586799	452.11128367909987	437.00577498816364	424.0603028317488
BRDN0007696834	BRDN0007696834_NegCtrl	441.05713696023145	504.82655155093505	438.08239270209174	419.1639026822424	441.38678526373417	484.64034609342724
BRDN0007696833	BRDN0007696833_NegCtrl	484.96327729111425	473.71398077940626	469.3739921808126	528.0733009774102	549.8167895841057	475.3993225450356
BRDN0007696832	BRDN0007696832_NegCtrl	503.92274697945	606.1933143872063	579.8724528400455	539.9709663373865	607.8651757354156	590.398726702798
BRDN0007696831	BRDN0007696831_NegCtrl	322.3109847017076	410.48520792113806	341.2740068147992	356.0147557715989	357.05233745900085	331.6500673478326
BRDN0007696830	BRDN0007696830_NegCtrl	362.2256577297828	387.4016876712941	408.746518190791	542.7165814204579	598.0079026153818	605.8004326167841
BRDN0007696829	BRDN0007696829_NegCtrl	263.4368419852966	289.04581878065466	303.13736995010817	406.3510322945756	362.5286003034641	406.60503612923134
BRDN0007696828	BRDN0007696828_NegCtrl	252.46030690257592	244.88604091138797	241.53203347637648	284.628763611741	262.86061653423377	264.9093417205598
BRDN0007696827	BRDN0007696827_NegCtrl	452.03367204295216	498.8047636596714	482.08620446904297	493.29550992517176	526.8164856373602	510.30985595007064
BRDN0007696826	BRDN0007696826_NegCtrl	214.54136752590443	210.76257619422736	214.15188393249576	219.64920664571656	297.90869873879825	259.7754397492311
BRDN0007696825	BRDN0007696825_NegCtrl	582.7542262098985	447.61956658393046	517.2892538826039	492.38030489748127	500.53042398393677	503.12239319021046
BRDN0007696824	BRDN0007696824_NegCtrl	393.1595293265412	429.55420291013957	388.2114060328804	464.0089490390762	452.3393109526606	452.8101538711894
BRDN0007696823	BRDN0007696823_NegCtrl	331.2917861330245	327.1838087586577	309.0045448523683	294.69601891633636	295.71819360101296	251.56119659510523
BRDN0007696822	BRDN0007696822_NegCtrl	210.54990022309693	247.8969348570198	272.8236329550973	225.14043681185947	246.43182800084415	206.38285924741285
BRDN0007696821	BRDN0007696821_NegCtrl	322.3109847017076	362.3109047910289	376.4770562283601	412.757467488409	396.4814299391359	404.5514753406998
BRDN0007696820	BRDN0007696820_NegCtrl	327.300318830217	316.143864291341	354.96408158673955	355.0995507439084	363.6238528723567	321.38226340517525
BRDN0007696819	BRDN0007696819_NegCtrl	521.8843498420838	547.9826981049911	506.5327665617936	562.8510920296486	567.3408306863879	579.1041423658748
BRDN0007696818	BRDN0007696818_NegCtrl	305.34724866477563	264.9586672156001	261.089283150577	396.28377698998025	381.147893974639	379.9087458783222
BRDN0007696817	BRDN0007696817_NegCtrl	646.617703054819	649.3494609412624	591.6068026445658	693.7254109893881	716.295180055787	654.0591111472736
BRDN0007696816	BRDN0007696816_NegCtrl	325.3045851788132	289.04581878065466	297.270195047848	361.5059859377418	338.43304378782597	330.6232869535669
BRDN0007696815	BRDN0007696815_NegCtrl	597.7222285954268	577.0880062460988	554.4480282635849	527.1580959497197	532.2927484818233	578.0773619716092
BRDN0007696814	BRDN0007696814_NegCtrl	457.02300617146153	458.65951105124714	415.59155557676115	368.8276261592657	434.81526985037834	372.72128311846205
BRDN0007696813	BRDN0007696813_NegCtrl	379.18939376671483	420.5215210732441	412.6579681256311	334.96504013471775	420.576986454774	407.63181652349704
BRDN0007696812	BRDN0007696812_NegCtrl	409.1253985377713	411.48883923634867	361.8091189727097	460.3481289283143	480.81587774386924	452.8101538711894
BRDN0007696811	BRDN0007696811_NegCtrl	542.8395531818234	518.8773899638835	507.5106290455036	558.2750668911963	555.2930524285688	580.1309227601406
BRDN0007696810	BRDN0007696810_NegCtrl	372.2043259868017	382.38353109524104	360.8312564889997	450.28087362371895	440.2915326948415	428.16742440881177
BRDN0007696809	BRDN0007696809_NegCtrl	901.0737436087986	907.2827089503883	906.4785223991944	638.813109327959	683.4376029890078	694.1035465236373
BRDN0007696808	BRDN0007696808_NegCtrl	784.3233250016785	821.9740471574867	816.5151738978719	783.4155037030557	871.821044838542	796.7815859502109
BRDN0007696807	BRDN0007696807_NegCtrl	571.7776911271778	592.1424759742578	602.3632899653762	474.991409371362	526.8164856373602	549.3275109321686
BRDN0007696806	BRDN0007696806_NegCtrl	288.38351262784363	303.09665719360316	286.5137077270377	297.4416339994078	301.1944564454762	313.16802025104937
BRDN0007696805	BRDN0007696805_NegCtrl	686.5323760828942	589.131582028626	591.6068026445658	480.48263953750495	562.9598204108173	625.309260107833
BRDN0007696804	BRDN0007696804_NegCtrl	361.22779090408096	429.55420291013957	390.16713100030046	411.84226246071853	404.1481979213844	428.16742440881177
BRDN0007696803	BRDN0007696803_NegCtrl	605.7051632010418	603.1824204415744	571.0716904866554	626.0002389402922	675.7708350067593	574.9970207888119
BRDN0007696802	BRDN0007696802_NegCtrl	190.5925637090593	214.77710145506978	166.23662223070446	151.9240345966206	153.33535964496969	159.15096111118902
BRDN0007696801	BRDN0007696801_NegCtrl	704.493978945528	711.5746024843199	753.9319749404302	856.6319059182946	837.8682152028701	866.6026527602809
BRDN0007696800	BRDN0007696800_NegCtrl	478.97607633690296	447.61956658393046	479.15261701791286	474.0762043436716	544.3405267396424	496.96171082461603
BRDN0007696799	BRDN0007696799_NegCtrl	522.8822166677857	546.9790667897805	522.178566301154	478.65222948212397	452.3393109526606	517.4973187099307
BRDN0007696798	BRDN0007696798_NegCtrl	562.796889695861	560.0262738875184	497.7320042084034	647.0499545771734	684.5328555579005	682.8089621867142
BRDN0007696797	BRDN0007696797_NegCtrl	915.043879168625	913.3044968416518	946.5708842313054	1042.418526539463	1032.82317246576	1033.9678570255958
BRDN0007696796	BRDN0007696796_NegCtrl	456.02513934575967	408.47794529071683	417.5472805441812	447.5352585406475	480.81587774386924	502.0956127959447
BRDN0007696795	BRDN0007696795_NegCtrl	247.47097277406652	263.9550359003895	223.930508769596	205.00592620266877	202.62172524513852	204.3292984588814
BRDN0007696794	BRDN0007696794_NegCtrl	801.2870610386105	838.0321482008563	863.4525731159532	884.0880567490091	968.2032709010944	940.5308411474139
BRDN0007696793	BRDN0007696793_NegCtrl	455.0272725200578	499.808394974882	424.3923179301514	347.77791052238456	381.147893974639	342.9446516847557
BRDN0007696792	BRDN0007696792_NegCtrl	419.10406679479007	418.5142584428229	436.12666773467174	518.0060456728148	523.5307279306822	422.00674204321734
BRDN0007696791	BRDN0007696791_NegCtrl	1123.5980457403182	1106.0017093620884	1040.445682667468	903.3073623305092	905.7738744742138	944.6379627244768
BRDN0007696790	BRDN0007696790_NegCtrl	652.6049040090303	639.3131477891563	681.5701511458883	871.2751863613423	853.2017511673671	761.8710525451759
BRDN0007696789	BRDN0007696789_NegCtrl	437.06566965742394	419.5178897580335	421.4587304790213	379.81008649155154	387.7194093879948	436.38166756293765
BRDN0007696788	BRDN0007696788_NegCtrl	896.0844094802892	906.2790776351776	913.3235597851645	852.0558807798421	913.4406424564623	957.9861078499314
BRDN0007696787	BRDN0007696787_NegCtrl	317.3216505731982	315.14023297613045	286.5137077270377	329.4738099685748	360.3380951656788	368.6141615413991
BRDN0007696786	BRDN0007696786_NegCtrl	422.0976672718957	450.6304605295623	431.2373553161216	568.3423221957916	537.7690113262865	546.2471697493713
BRDN0007696785	BRDN0007696785_NegCtrl	483.96541046541233	463.6776676273002	510.4442164966337	450.28087362371895	502.72092912172207	485.66712648769294
BRDN0007696784	BRDN0007696784_NegCtrl	646.617703054819	685.4801882888441	649.3006891834574	443.8744384298855	453.43456352155323	427.140644014546
