sgRNA	Gene	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007691291	Cpt2	392.07183619428156	458.73482820723353	417.2062901731772	399.7632512265603	395.8185135645547	435.95407015367897
BRDN0007691290	Cpt2	414.95135979182584	431.5792781230844	407.5932420125049	438.3610823794696	416.70893511379506	499.85277547171233
BRDN0007691289	Cpt2	480.4699955484299	533.4125909386437	536.4080873655136	589.9954190516132	589.3297868627814	559.6289836724532
BRDN0007691288	Cpt2	203.8357556872127	246.33963290620997	231.67446067220206	196.66513968387108	205.6057278793659	210.2473529819161
BRDN0007695127	Cox8a	766.4640405177335	719.622077229952	761.353414325245	825.2583898883935	844.4128289377167	810.0706835479709
BRDN0007695126	Cox8a	553.2684797224344	578.9951214370368	533.5241729173118	487.98686529035297	505.7681006658199	510.1590182649435
BRDN0007695125	Cox8a	589.6677218094367	603.2411482978843	610.42855820269	755.4146954212243	766.3486220958183	742.0494811126451
BRDN0007695124	Cox8a	718.625036631959	673.0697056571249	560.4407077671942	722.3308401473022	643.2050845424013	676.0895272359655
BRDN0007695123	Cox8a	291.1939366960181	340.41421712629807	359.52800120914344	299.5926894249625	286.96842233430215	261.778566948072
BRDN0007695122	Cox8a	398.31170626633906	396.6649994434641	419.1288998053116	461.33598187524893	456.2907864702505	498.8221511923892
BRDN0007691287	Cox7c	187.19610216172595	246.33963290620997	222.0614125115298	227.91100299813095	205.6057278793659	163.86926041237578
BRDN0007691286	Cox7c	407.6715113744254	375.32849580591835	404.7093275643032	431.00911454082024	435.4003649210101	445.229688667587
BRDN0007691285	Cox7c	189.27605885241178	177.48091662140325	182.6479150527734	157.14831255113063	148.431942586708	150.47114478117524
BRDN0007691284	Cox7c	249.59480288230125	230.8221757152676	230.71315585613485	243.5339346552609	201.2077443953153	207.15548014394676
BRDN0007691283	Cox7c	287.03402331464645	280.2840705113964	267.24273886668954	310.62064118293654	259.48102555898583	241.16608136160966
BRDN0007691282	Cox7c	594.8676135361513	588.6935321813759	653.6872749257154	718.6548562279775	791.6370271291094	663.7220358840881
BRDN0007691281	Cox4i2	512.7093242540604	530.503067715342	536.4080873655136	474.20192559288535	466.1862493093644	490.5771569578043
BRDN0007691280	Cox4i2	333.83304885507795	301.6205741489421	347.9923434163367	290.40272962665074	343.0427117559474	392.667850422108
BRDN0007691279	Cox4i2	541.8287179236623	579.9649625114707	556.5954885029253	437.44208639963847	447.4948195021493	526.6490067341134
BRDN0007691278	Cox4i2	408.7114897197683	414.12213878327424	442.2002153909251	499.0148170483271	521.161042859997	518.4040124995284
BRDN0007691277	Cox4i2	610.4672887162951	658.5220895406164	676.7585905113289	549.5595959390416	553.0464231193639	512.2202668235898
BRDN0007691276	Cox4i2	337.9929622364496	399.5745226667658	386.44453605902584	437.44208639963847	489.2756626006301	473.05654420931126
BRDN0007691275	Cort	568.8681549025782	594.5125786279792	588.3185474331439	518.3137326247817	548.6484396353133	499.85277547171233
BRDN0007691274	Cort	1041.018323688265	1148.2918321297348	1268.9223572087417	1246.1585486510708	1119.2867966908796	1252.2084993775886
BRDN0007691273	Cort	471.1101904403436	442.2475299418573	491.22676101035375	480.6348974517036	466.1862493093644	473.05654420931126
BRDN0007691272	Cort	451.3506018788281	478.1316496959115	422.9741190695805	427.3331306214955	536.5539850541742	420.4947059638322
BRDN0007691271	Cort	413.9113814464829	421.88086737874545	340.3019048877989	381.3833316299369	378.2265796283522	377.20848623226124
BRDN0007691270	Cort	486.70986562048745	477.1618086214776	560.4407077671942	481.55389343153473	473.88272040645296	476.1484170472806
BRDN0007693825	Coq10a	986.9394497304329	1070.7045461750229	1005.5248376063211	982.4067024395241	1044.5210774620193	1061.5430077028118
BRDN0007693824	Coq10a	492.94973569254495	569.2967106926978	573.8989751921354	483.3918853911971	509.0665882788578	542.1083709239601
BRDN0007693823	Coq10a	808.0631743314503	815.6363435989078	796.9216925197325	750.8197155220685	772.9455973218943	761.6313424197843
BRDN0007693822	Coq10a	1085.7373925380105	1126.955328492189	1088.1970517881027	1333.4631667350322	1367.7728635397389	1405.7715169967332
BRDN0007693821	Coq10a	504.3894974913171	457.76498713279966	442.2002153909251	451.22702609710603	374.9280920153143	433.89282159503273
BRDN0007693820	Coq10a	681.1858161996138	765.2046077283452	770.9664624859173	872.1271848597834	900.487118359362	815.2238049445865
BRDN0007691269	Colca2	481.50997389377284	406.3634101878031	483.53632248181594	347.38048037618347	335.34624065885885	334.95289078001343
BRDN0007691268	Colca2	559.508349794492	486.8602193658166	568.131146295732	577.1294753339768	547.5489437643006	543.1389952032832
BRDN0007691267	Colca2	276.6342398612172	266.70629546932184	261.47490997028615	289.4837336468196	341.9432158849347	297.85041672438115
BRDN0007691266	Colca2	759.184192100333	742.8982630163655	765.1986335895139	788.4985506951466	838.9153495826534	832.7444176930795
BRDN0007691265	Colca2	737.3446468481316	720.5919183043859	645.9968363971775	809.6354582312636	789.438035387084	715.2532498502441
BRDN0007691264	Colca2	1116.936742898298	1099.7997784080399	968.9952545957664	1112.9041315755508	1156.66965630531	1202.7385339700788
BRDN0007691263	Col24a1	525.1890643981756	515.9554515988335	451.8132635515974	529.3416843827557	504.6686047948072	486.4546598405118
BRDN0007691262	Col24a1	655.1863575660408	671.1300235082571	611.3898630187573	671.7860612565876	614.6181918960724	593.6395848901161
BRDN0007691261	Col24a1	333.83304885507795	313.2586670421489	343.1858193360006	408.0342150450409	350.73918285303597	393.69847470143117
BRDN0007691260	Col24a1	539.7487612329764	517.8951337477013	530.6402584691101	622.1602783457042	614.6181918960724	595.7008334487623
BRDN0007691259	Col24a1	335.9130055457638	394.7253172945963	403.748022748236	460.4169858954178	483.7781832455668	447.29093722623327
BRDN0007691258	Col24a1	476.3100821670582	514.0157694499657	496.99458990675714	464.09296981474245	494.77314195569335	417.40283312586286
BRDN0007691257	Cnpy1	386.87194446756695	397.634840517898	405.6706323803704	408.0342150450409	402.4154887906306	481.30153844389616
BRDN0007691256	Cnpy1	537.6688045422906	510.1364051522301	517.181991044169	522.9087125239375	551.9469272483512	494.6996540750967
BRDN0007691255	Cnpy1	440.9508184253989	443.21737101629117	445.0841298391268	414.4671869038591	431.0023814369595	451.41343434352575
BRDN0007691254	Cnpy1	767.5040188630763	786.541111365891	772.8890721180517	661.6771054784447	704.7768533191098	646.2014231355951
BRDN0007691253	Cnpy1	334.87302720042084	317.1380313398845	358.56669639307626	385.97831152909276	445.29582776012404	434.9234458743559
BRDN0007691252	Cnpy1	352.5526590712505	310.3491438188472	309.54015077364755	306.9446572636119	282.57043885025155	299.9116652830274
BRDN0007695295	Cnot9	308.8735685668478	310.3491438188472	293.1979689005047	422.7381507223397	438.6988525340481	456.5665557401413
BRDN0007695294	Cnot9	353.59263741659345	381.14754225252176	387.4058408750931	536.6936522214052	510.16608414987047	501.9140240303586
BRDN0007695293	Cnot9	165.35655690952458	173.60155232366768	204.75792582231966	205.8550994821828	173.720347619999	156.65489045711396
BRDN0007695292	Cnot9	337.9929622364496	353.0221510939387	321.0758085664543	475.12092157271655	456.2907864702505	467.9034228126956
BRDN0007695291	Cnot9	158.0767084921241	183.29996306800663	179.76400060457172	237.10096279644267	189.1132898141761	237.04358424431717
BRDN0007695290	Cnot9	397.27172792099617	368.53960828488107	402.78671793216876	720.4928481876398	690.4834069959454	693.6101399844586
BRDN0007691251	Cnot8	1004.6190816012626	1080.402956919362	1158.3723033610104	1145.987986849473	1104.9933503677153	1142.9623257693381
BRDN0007691250	Cnot8	525.1890643981756	520.8046569710029	479.69110321754704	687.4089929137176	677.2894565437936	661.6607873254419
BRDN0007691249	Cnot8	413.9113814464829	332.65548853082686	353.7601723127401	577.1294753339768	538.7529767961994	598.7927062867317
BRDN0007691248	Cnot8	557.4283931038061	630.3966983820334	600.8155100420178	1111.9851355957196	977.4518293302475	1080.094244730628
BRDN0007691247	Cnot8	388.9519011582528	371.44913150818275	346.06973378420224	433.76610248031375	349.6396869820233	395.7597232600774
BRDN0007691246	Cnot8	438.87086173471306	396.6649994434641	400.8641083000343	784.8225667758219	741.0602170625274	697.732637101751
BRDN0007693819	Cnksr1	465.910298713629	499.4681533334572	442.2002153909251	542.2076281003922	476.0817121484783	488.51590839915804
BRDN0007693818	Cnksr1	815.3430227488508	907.7712456701281	913.2395752638671	1137.7170230309923	1067.610490753285	986.3074353122241
BRDN0007693817	Cnksr1	400.39166295702495	386.9665886991251	379.71540234655527	424.576142682002	424.40540621088365	442.1378158296177
BRDN0007693816	Cnksr1	1077.4175657752671	1008.6347174112534	1023.7896291115984	967.7027667622253	1050.0185568170825	954.3580826532075
BRDN0007693815	Cnksr1	601.1074836082089	616.8189233399588	650.8033604775137	767.3616431590297	765.2491262248058	726.5901169227983
BRDN0007693814	Cnksr1	376.4721610141377	386.9665886991251	430.6645575981184	370.3553798719628	356.23666220809923	286.51354965182685
BRDN0007695289	Cmas	315.11343863890534	303.56025629780993	329.7275519110594	337.27152459804057	311.15733149658047	400.912844656693
BRDN0007695288	Cmas	98.79794280757758	91.16506099678637	88.44004307818503	94.65658592261084	112.1485788432905	90.6949365804344
BRDN0007695287	Cmas	375.4321826687948	377.26817795478615	422.9741190695805	407.1152190652097	416.70893511379506	436.9846944330021
BRDN0007695286	Cmas	719.6650149773019	769.0839720260808	700.7912109130095	714.0598763288216	691.5829028669581	716.2838741295672
BRDN0007695285	Cmas	989.0194064211187	959.1728226151247	973.8017786761025	891.426100436238	995.04376326645	919.3168571562214
BRDN0007695284	Cmas	281.83413158793184	312.288825967715	282.62361592376516	253.6428904334038	260.5805214299985	264.87043978604135
BRDN0007691245	Clp1	138.3171199306086	147.41584331395242	129.77615016907586	136.9304009948448	115.44706645632844	151.50176906049836
BRDN0007691244	Clp1	122.71744475046478	90.19521992235248	99.01439605492453	139.68738893433832	157.22790955480923	180.35924888154568
BRDN0007691243	Clp1	174.7163620176109	157.1142540582914	138.4278935136809	135.09240903518247	126.44202516645497	107.18492504960429
BRDN0007691242	Clp1	233.99512770215742	251.18883827837948	234.55837512040375	270.18481807036494	211.10320723442916	229.82921428905536
BRDN0007691241	Clp1	232.9551493568145	270.5856597670574	273.9718725791601	262.83285023171555	297.9633810444287	261.778566948072
BRDN0007691240	Clp1	400.39166295702495	455.82530498393186	420.09020462137886	488.9058612701841	499.17112543974395	475.1177927679575
BRDN0007691239	Clec7a	549.1085663410628	643.0046323496741	610.42855820269	564.2635316163404	562.9418859584778	612.1908219179322
BRDN0007691238	Clec7a	621.9070505150673	628.4570162331656	596.0089859616817	566.1015235760027	609.1207125410092	537.9858738066677
BRDN0007691237	Clec7a	576.1480033199787	620.6982876376944	633.4998737883036	679.138029095237	632.2101258322748	660.6301630461187
BRDN0007691236	Clec7a	461.75038533225734	488.7999015146844	564.2859270314632	460.4169858954178	493.6736460846807	470.995295650665
BRDN0007691235	Clec7a	389.9918795035957	391.8157940712946	394.1349745875637	435.6040944399761	417.8084309848077	489.5465326784811
BRDN0007691234	Clec7a	609.4273103709522	591.6030554046775	598.8929004098834	576.2104793541456	532.1560015701235	542.1083709239601
BRDN0007693813	Clec5a	349.4327240352218	418.9713441554437	411.4384612767738	351.0564642955082	336.44573652987145	300.9422895623505
BRDN0007693812	Clec5a	426.39112159059795	476.1919675470437	417.2062901731772	535.774656241574	538.7529767961994	554.4758622758376
BRDN0007693811	Clec5a	518.949194326118	583.8443268092063	547.9437451583202	591.8334110112755	606.9217207989839	610.1295733592859
BRDN0007693810	Clec5a	521.0291510168039	569.2967106926978	505.6463332513622	477.87790951221007	487.0766708586048	464.8115499747263
BRDN0007693809	Clec5a	405.59155468373956	422.8507084531793	423.93542388564777	408.0342150450409	405.71397640366854	438.0153187123252
BRDN0007693808	Clec5a	389.9918795035957	471.3427621748742	387.4058408750931	348.2994763560146	376.02758788632696	332.8916422213672
BRDN0007693807	Clec10a	628.1469205871248	651.7332020195792	638.3063978686397	604.699354728912	667.3939937046797	589.5170877728236
BRDN0007693806	Clec10a	762.3041271363618	781.6919059937214	786.3473395429929	927.2669436496537	840.014845453666	840.9894119276644
BRDN0007693805	Clec10a	539.7487612329764	582.8744857347724	538.3306969976479	680.9760210548993	635.5086134453128	678.1507757946117
BRDN0007693804	Clec10a	769.5839755537622	712.8331897089147	695.0233820166062	716.816864268315	755.3536633856919	767.815088095723
BRDN0007693803	Clec10a	995.2592764931762	1007.6648763368196	1034.363982088338	959.4318029437449	908.1835894564505	911.0718629216365
BRDN0007693802	Clec10a	764.3840838270476	720.5919183043859	737.3207939235642	666.2720853776005	648.7025638974646	648.2626716942414
BRDN0007696355	Cldn34c1	551.1885230317486	542.1411606085487	537.3693921815807	545.8836120197169	501.3701171817693	557.567735113807
BRDN0007691233	Cldn15	1339.4921088016833	1438.2743133854701	1405.427641090288	1127.6080672528494	1202.848482887841	1178.0035512663242
BRDN0007691232	Cldn15	536.6288261969477	544.0808427574166	562.3633173993287	465.01196579457365	463.9872575673391	469.96467137134186
BRDN0007691231	Cldn15	1000.4591682198909	873.8268080649417	934.3882812173462	807.7974662716013	755.3536633856919	778.1213308889543
BRDN0007691230	Cldn15	490.8697790018591	535.3522730875114	520.0659054923706	384.1403195694304	413.41044750075713	426.6784516397709
BRDN0007691229	Cldn15	362.9524425246797	420.9110263043115	429.70325278205115	384.1403195694304	383.7240589834155	361.74912204241446
BRDN0007691228	Cldn15	899.5812687216275	914.5601331911654	899.7813078389258	987.00168233868	957.6609036520198	952.2968340945612
BRDN0007691227	Clcc1	798.703369223364	863.1585562461688	927.6591475048755	657.0821255792888	654.2000432525278	672.9976543979961
BRDN0007691226	Clcc1	721.7449716679878	661.4316127639181	742.1273180039004	660.7581094986135	590.429282733794	659.5995387667956
BRDN0007691225	Clcc1	377.51213935948067	388.9062708479929	396.05758421969813	275.69879394935197	285.8689264632895	283.4216768138575
BRDN0007691224	Clcc1	428.47107828128384	459.70466928166746	411.4384612767738	329.9195567593912	329.8487613037956	352.4735035285064
BRDN0007691223	Clcc1	212.15558244995606	231.7920167897015	224.94532695973146	199.4221276233646	182.51631458810022	227.76796573040912
BRDN0007691222	Clcc1	161.1966435281529	202.69678455668458	236.4809847525382	183.79919596623463	162.7253889098725	188.60424311613062
BRDN0007696443	Cklf	458.63045029622856	463.584033579403	472.9619695050764	459.49798991558663	438.6988525340481	448.3215615055564
BRDN0007695283	Ciao1	185.11614547104008	211.42535422658966	198.02879210984906	166.33827234944235	218.79967833151773	148.40989622252903
BRDN0007695282	Ciao1	314.0734602935624	312.288825967715	283.5849207398324	247.2099185745856	217.70018246050506	264.87043978604135
BRDN0007695281	Ciao1	274.5542831705314	218.21424174762694	240.32620401680714	229.74899495779331	247.38657097784667	238.0742085236403
BRDN0007695280	Ciao1	352.5526590712505	350.112627870637	312.4240652218493	324.40558088040416	357.33615807911184	314.340405193551
BRDN0007695279	Ciao1	128.9573148225223	101.83331281555924	128.81484535300862	136.01140501501362	84.6611820679742	146.3486476638828
BRDN0007695278	Ciao1	245.43488950092956	225.00312926866422	215.3322787990592	234.34397485694916	185.81480220113818	229.82921428905536
BRDN0007691221	Chrng	455.5105152601998	467.4633978771386	497.9558947228244	513.7187527256258	472.7832245354403	512.2202668235898
BRDN0007691220	Chrng	695.7455130344148	642.0347912752402	689.2555531202029	560.5875476970157	566.2403735715158	564.7821050690687
BRDN0007691219	Chrng	592.7876568454654	546.0205249062843	553.7115740547237	580.8054592533015	561.8423900874651	573.0270993036537
BRDN0007691218	Chrng	953.6601426794593	897.1029938513552	879.5939067015141	748.9817235624062	719.0702996422743	682.2732729119042
