sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3
BRDN0007691029	Brf1	680.9845502070165	675.3603463282928	661.9707075230834	572.1061766561752	598.6502311513332	577.5577704269047
BRDN0007691028	Brf1	426.7332828689372	415.7012542696524	447.1205656076967	246.9650886807713	219.94607940090418	264.30609833095633
BRDN0007691027	Brf1	529.583669907708	588.3961373490332	510.4670447965085	234.5279978838979	262.94305732890047	166.41495080097252
BRDN0007691026	Brf1	1092.3860983620996	1115.732298180714	1045.7447939419683	875.9265375512248	917.8201057706904	776.6031037378717
BRDN0007691025	Brf1	397.98628028046085	468.74325407260505	486.71211510070407	145.6916350490881	165.37299203075503	163.15191254997305
BRDN0007691024	Brf1	500.19784503948773	521.7852538755577	547.9470449832221	419.3076325803023	327.4385242208949	329.5668633509456
BRDN0007693771	Brd4	774.8914253293724	701.2645787902	778.1059193692383	447.7352686874415	476.2742170485744	471.5090272694221
BRDN0007693770	Brd4	712.2868419144685	697.5639741527847	724.2614120587483	570.329449399479	596.9965012310256	509.03396715591595
BRDN0007693769	Brd4	696.3162849208705	783.2946482529059	642.4388764398665	351.79199682584687	319.1698746193572	336.0929398529445
BRDN0007693768	Brd4	680.9845502070165	659.9411603390624	723.7335247321749	342.90836054236587	360.51312262704596	323.04078684894665
BRDN0007693767	Brd4	948.0122631399742	878.8936013861345	863.6236662741343	875.9265375512248	767.3306830227033	879.3888086443548
BRDN0007693766	Brd4	665.0139932134185	723.4682066146918	697.8670457300767	161.68218035935385	231.52218884305702	262.6745792054566
BRDN0007693765	Bmp1	932.0417061463762	1004.0973916186856	1004.0416951426672	689.3701755981241	866.5544782411563	838.6008305068615
BRDN0007693764	Bmp1	990.1745336030727	1027.534554322316	965.5059203028067	1536.8690770422097	1380.8644834568045	1450.4205025692604
BRDN0007693763	Bmp1	1011.894491114366	1013.3489032122238	990.3166246517579	1073.1432630445024	1155.9572142949776	1102.9069288378178
BRDN0007693762	Bmp1	811.9431175545196	846.8216945285352	840.3966239049033	822.6247198503388	759.0620334211656	926.7028632838469
BRDN0007693761	Bmp1	991.4521781625606	895.5463222545034	974.480004854555	1018.0647180869205	1137.7661851715945	1091.4862949593198
BRDN0007693760	Bmp1	981.8698439664018	1013.9656706517931	894.7690185419668	1115.7847172052113	1103.037856845136	1060.4874315748248
BRDN0007691023	Bmi1	839.4124755835081	872.1091595508731	938.0557793209882	557.8923586026057	529.1935744984161	484.56118027341995
BRDN0007691022	Bmi1	1380.4949465266066	1364.9063437666778	1314.439443167845	1622.151985363627	1514.816607001716	1447.157464318261
BRDN0007691021	Bmi1	1018.2827139118052	923.9176244746874	1025.685075532178	840.3919924173008	896.3216168066922	943.0180545388442
BRDN0007691020	Bmi1	1019.5603584712931	962.1572057279789	998.7628218769329	1117.5614444619075	1172.494513498053	1104.5384479633176
BRDN0007691019	Bmi1	803.6384279178487	897.396624573211	825.0878914342738	973.6465366695155	954.2021640174564	987.069070927337
BRDN0007691018	Bmi1	673.9575051298334	690.162764877954	699.9785950363705	749.7789023257948	863.2470184005412	716.2368960943817
BRDN0007695229	Birc6	828.5524968278615	890.6121827379496	769.6597221440635	751.5556295824911	884.7455073645393	807.6019671223667
BRDN0007695228	Birc6	758.2820460560306	759.2407181097063	709.4805669146923	517.0276316985932	575.4980122670274	579.1892895524044
BRDN0007695227	Birc6	943.5405071817668	879.5103688257037	979.2309907937158	1165.5330803927047	1298.177987441427	1254.638207509293
BRDN0007695226	Birc6	866.2430113327526	820.3006946270589	828.2552153937144	954.1025368458573	859.9395585599261	851.6529835108594
BRDN0007695225	Birc6	841.9677647024838	873.9594618695808	774.4107080832243	799.5272655132883	853.3246388786959	758.6563933573747
BRDN0007695224	Birc6	1009.9780242751342	914.0493454415799	955.4760610979115	1277.466897564565	1116.2676962075964	1163.2731364813078
BRDN0007690813	Bid	1030.4203372269396	1018.2830427287776	1108.0354984776332	966.5396276427308	1008.7752513876056	1021.3309725628313
BRDN0007690812	Bid	642.0163911426375	585.9290675907563	606.5425382328731	788.8669019731111	770.6381428633184	766.8139889848734
BRDN0007690811	Bid	1172.8777056098334	1282.8762743039717	1236.8400061615505	1355.6428968591977	1334.560045688193	1264.4273222622912
BRDN0007690810	Bid	1114.7448781531368	1162.6066235879744	1153.9616958895217	884.8101738347058	997.1991419454528	951.175650166343
BRDN0007690809	Bid	421.6227046309858	374.99460325808406	400.6664808692347	268.2858157611256	277.8266266116684	314.883191221448
BRDN0007690808	Bid	1041.2803159825862	896.1630896940726	936.4721173412679	1122.891626231996	1119.5751560482115	1179.5883277363052
BRDN0007691017	Becn2	808.1101838760561	940.5703453430563	910.6056383391698	829.7316288771236	767.3306830227033	823.9171583773639
BRDN0007691016	Becn2	1312.1409625940073	1269.9241580730181	1242.6467667538584	1551.0828950957793	1619.0015919810917	1651.0973550057274
BRDN0007691015	Becn2	787.0290486445069	866.5582525947501	792.3588771867211	728.4581752454404	792.1366318273165	721.131453470881
BRDN0007691014	Becn2	517.4460465925736	453.32406808337464	527.3594392468583	413.9774508102137	377.0504218301214	301.83103821745016
BRDN0007691013	Becn2	703.9821522777976	761.7077878679833	722.6777500790281	748.0021750690986	699.5277562900937	683.6065135843871
BRDN0007691012	Becn2	853.4665657378744	841.8875550119815	801.3329617384694	833.2850833905161	909.5514561691526	840.2323496323612
BRDN0007693759	Bcs1l	773.6137807698846	803.0312063191208	808.195496983924	453.06545045753006	393.58772103319694	407.87978137493263
BRDN0007693758	Bcs1l	491.8931554028168	439.13841697328263	452.9273262000044	152.79854407587288	147.18196290737197	153.36279779697466
BRDN0007693757	Bcs1l	535.3330704254032	636.5039976354321	533.6940871657395	262.955633991037	251.36694788674762	282.2528087114534
BRDN0007693756	Bcs1l	422.90034919047366	384.8628822911915	400.6664808692347	78.17599929463263	71.11038657322466	99.52266665548356
BRDN0007693755	Bcs1l	839.4124755835081	777.7437412967829	840.9245112314768	442.4050869173529	472.96675720795935	478.03510377142106
BRDN0007693754	Bcs1l	898.8229475996925	924.5343919142566	816.6416942090989	360.67563310932786	385.3190714316592	419.30041525343074
BRDN0007695223	Bcl11a	1060.4449843749037	1054.0555542237921	1086.3921180881225	961.2094458726422	1114.6139662872888	1018.0679343118319
BRDN0007695222	Bcl11a	850.2724543391547	859.1570433199196	808.7233843104974	591.6501764798334	567.2293626654897	567.7686556739062
BRDN0007695221	Bcl11a	621.5740781908321	663.6417649764777	582.2597212104952	405.09381452673273	458.0831879251914	362.1972458609402
BRDN0007695220	Bcl11a	1043.835605101562	916.5164151998567	957.5876104042052	195.43999823658157	214.98488963998153	277.3582513349542
BRDN0007695219	Bcl11a	1016.3662470725734	970.7919498819479	1067.388174331479	710.6909026784786	621.8024500356389	672.185879705889
BRDN0007695218	Bcl11a	1104.523721677234	1045.4208100698231	1058.4140897797306	1073.1432630445024	1150.9960245340549	1270.9533987642901
BRDN0007691005	BC080696	792.1396268824582	805.4982760773977	846.2033844972111	1012.7345363168318	1000.5066017860679	915.2822294053489
BRDN0007691004	BC080696	608.1588103162098	577.9110908763565	636.1042285209852	369.5592693928088	342.32209350366287	355.67116935894126
BRDN0007691003	BC080696	923.0981942299615	758.007183230568	839.8687365783298	531.2414497521627	499.42643593288017	530.2437157874124
BRDN0007691002	BC080696	593.4658978820997	529.8032305899576	614.4608481314746	445.95854143074524	506.04135561411033	443.7732021359267
BRDN0007691001	BC080696	454.84146317766954	447.15639368768245	506.77183351049445	293.15999735487236	259.6355974882854	270.8321748329553
BRDN0007691000	BC080696	864.3265444935209	835.7198806162893	908.494089032876	851.052355957478	891.3604270457696	889.1779233973532
BRDN0007693753	Baz1b	778.085536728092	735.1867879665069	735.8749332433638	554.3389040892132	529.1935744984161	544.92738791691
BRDN0007693752	Baz1b	763.392624293982	740.7376949226299	764.3808488783292	261.17890673434084	229.86845892274948	280.62128958595366
BRDN0007693751	Baz1b	1011.255668834622	1115.732298180714	1081.6411321489616	538.3483587789475	615.1875303544086	610.1881529368992
BRDN0007693750	Baz1b	917.9876159920101	930.0852988703796	1075.3064842300805	538.3483587789475	494.4652461719575	513.9285245324152
BRDN0007693749	Baz1b	714.2033087537002	629.1027883606015	705.7853556286782	456.6189049709224	501.0801658531877	544.92738791691
BRDN0007693748	Baz1b	538.5271818241229	436.67134721500577	545.8354956769284	243.41163416737888	213.33115971967396	215.36052456596443
BRDN0007691011	Bag1	612.6305662744173	608.1326954152481	587.0107071496561	662.7192667476812	610.226340593486	644.4500545723936
